,Entry_Duct_Name,Sex,Institute,End_Year
854,申請入學,女,管理學院,102
855,申請入學,男,管理學院,102
856,申請入學,女,管理學院,102
857,申請入學,女,管理學院,103
858,申請入學,女,管理學院,103
859,申請入學,女,管理學院,102
860,申請入學,男,管理學院,102
861,申請入學,男,管理學院,102
862,申請入學,女,管理學院,102
863,申請入學,女,管理學院,102
864,申請入學,女,管理學院,102
865,申請入學,女,管理學院,102
866,申請入學,女,管理學院,102
867,申請入學,男,管理學院,102
868,申請入學,女,管理學院,103
869,申請入學,女,管理學院,103
870,申請入學,女,管理學院,102
871,申請入學,女,管理學院,102
872,申請入學,女,管理學院,103
873,申請入學,女,管理學院,103
874,申請入學,女,管理學院,102
875,申請入學,女,管理學院,102
876,申請入學,女,管理學院,102
877,申請入學,女,管理學院,102
878,申請入學,女,管理學院,102
879,申請入學,女,管理學院,102
880,申請入學,女,管理學院,102
881,申請入學,女,管理學院,102
882,申請入學,女,管理學院,102
883,申請入學,女,管理學院,102
884,申請入學,女,管理學院,102
885,申請入學,女,管理學院,102
886,申請入學,男,管理學院,102
887,申請入學,女,管理學院,102
888,申請入學,女,管理學院,102
889,申請入學,女,管理學院,102
890,申請入學,女,管理學院,103
891,申請入學,女,管理學院,103
892,申請入學,女,管理學院,102
893,申請入學,男,管理學院,102
894,申請入學,女,管理學院,102
895,申請入學,女,管理學院,102
896,申請入學,女,管理學院,102
897,申請入學,女,管理學院,102
898,申請入學,男,管理學院,102
899,申請入學,女,管理學院,104
900,申請入學,女,管理學院,105
901,繁星計畫,男,管理學院,104
902,繁星計畫,女,管理學院,104
903,推甄,女,管理學院,104
904,推甄,女,管理學院,104
905,推甄,男,管理學院,104
906,推甄,男,管理學院,104
907,推甄,女,管理學院,104
908,推甄,男,管理學院,105
909,登記分發,女,管理學院,104
910,登記分發,女,管理學院,104
911,登記分發,女,管理學院,104
912,登記分發,女,管理學院,104
913,登記分發,女,管理學院,105
914,登記分發,女,管理學院,105
915,登記分發,男,管理學院,104
916,登記分發,男,管理學院,104
917,原民登記,女,管理學院,107
918,登記分發,男,管理學院,104
919,登記分發,男,管理學院,104
920,登記分發,男,管理學院,104
921,登記分發,女,管理學院,104
922,登記分發,女,管理學院,104
923,登記分發,女,管理學院,104
924,登記分發,女,管理學院,104
925,體優獨招,男,管理學院,104
926,繁星計畫,女,管理學院,104
927,繁星計畫,女,管理學院,104
928,繁星計畫,女,管理學院,104
929,繁星計畫,女,管理學院,104
930,繁星計畫,女,管理學院,105
931,推甄,女,管理學院,104
932,推甄,女,管理學院,104
933,推甄,女,管理學院,104
934,推甄,男,管理學院,104
935,推甄,女,管理學院,104
936,推甄,男,管理學院,104
937,推甄,男,管理學院,104
938,推甄,男,管理學院,104
939,推甄,男,管理學院,104
940,原民推薦,女,管理學院,104
941,推甄,女,管理學院,104
942,推甄,女,管理學院,104
943,推甄,女,管理學院,104
944,登記分發,女,管理學院,105
945,登記分發,女,管理學院,105
946,登記分發,男,管理學院,104
947,登記分發,男,管理學院,104
948,登記分發,男,管理學院,104
949,登記分發,男,管理學院,104
950,登記分發,女,管理學院,104
951,登記分發,女,管理學院,104
952,登記分發,女,管理學院,104
953,登記分發,女,管理學院,104
954,登記分發,女,管理學院,105
955,登記分發,女,管理學院,105
956,登記分發,女,管理學院,105
957,登記分發,女,管理學院,104
958,登記分發,女,管理學院,104
959,登記分發,男,管理學院,104
960,登記分發,男,管理學院,104
961,登記分發,女,管理學院,104
962,登記分發,女,管理學院,104
963,登記分發,女,管理學院,104
964,登記分發,男,管理學院,104
965,登記分發,男,管理學院,106
966,原民登記,女,管理學院,105
967,登記分發,女,管理學院,105
968,登記分發,女,管理學院,105
969,體優獨招,男,管理學院,105
970,繁星計畫,男,財經學院,104
971,繁星計畫,男,財經學院,104
972,繁星計畫,男,財經學院,104
973,繁星計畫,男,財經學院,104
974,推甄,女,財經學院,104
975,原民推薦,女,財經學院,104
976,推甄,女,財經學院,104
977,推甄,女,財經學院,104
978,推甄,女,財經學院,104
979,推甄,女,財經學院,104
980,推甄,女,財經學院,104
981,推甄,女,財經學院,104
982,推甄,女,財經學院,104
983,推甄,女,財經學院,104
984,推甄,男,財經學院,104
985,推甄,女,財經學院,105
986,推甄,女,財經學院,104
987,推甄,男,財經學院,104
988,推甄,男,財經學院,104
989,登記分發,男,財經學院,104
990,登記分發,男,財經學院,104
991,登記分發,女,財經學院,104
992,登記分發,男,財經學院,104
993,登記分發,女,財經學院,104
994,登記分發,女,財經學院,104
995,登記分發,女,財經學院,104
996,登記分發,男,財經學院,104
997,登記分發,男,財經學院,104
998,登記分發,女,財經學院,104
999,登記分發,女,財經學院,104
1000,登記分發,女,財經學院,104
1001,登記分發,女,財經學院,104
1002,登記分發,女,財經學院,104
1003,登記分發,男,財經學院,104
1004,登記分發,男,財經學院,104
1005,登記分發,男,財經學院,104
1006,登記分發,男,財經學院,104
1007,登記分發,男,財經學院,104
1008,原民登記,女,財經學院,105
1009,登記分發,男,財經學院,104
1010,登記分發,男,財經學院,104
1011,登記分發,女,財經學院,104
1012,登記分發,男,財經學院,104
1013,登記分發,女,財經學院,104
1014,登記分發,男,財經學院,104
1015,登記分發,男,財經學院,104
1016,申請入學,男,財經學院,104
1017,申請入學,男,財經學院,104
1018,申請入學,女,財經學院,104
1019,繁星計畫,女,財經學院,104
1020,繁星計畫,女,財經學院,104
1021,推甄,女,財經學院,104
1022,推甄,男,財經學院,104
1023,推甄,男,財經學院,104
1024,原民推薦,男,財經學院,105
1025,原民推薦,男,財經學院,105
1026,原民推薦,男,財經學院,105
1027,推甄,男,財經學院,104
1028,推甄,男,財經學院,104
1029,推甄,女,財經學院,104
1030,推甄,女,財經學院,104
1031,推甄,女,財經學院,105
1032,推甄,女,財經學院,105
1033,推甄,女,財經學院,104
1034,推甄,女,財經學院,104
1035,推甄,女,財經學院,104
1036,推甄,女,財經學院,104
1037,推甄,女,財經學院,104
1038,推甄,女,財經學院,104
1039,推甄,女,財經學院,104
1040,推甄,女,財經學院,104
1041,登記分發,男,財經學院,104
1042,登記分發,女,財經學院,104
1043,登記分發,男,財經學院,104
1044,登記分發,男,財經學院,104
1045,登記分發,女,財經學院,104
1046,登記分發,女,財經學院,105
1047,登記分發,女,財經學院,105
1048,登記分發,女,財經學院,105
1049,登記分發,女,財經學院,104
1050,登記分發,女,財經學院,104
1051,登記分發,女,財經學院,104
1052,登記分發,男,財經學院,104
1053,登記分發,男,財經學院,104
1054,登記分發,女,財經學院,104
1055,登記分發,女,財經學院,104
1056,登記分發,女,財經學院,104
1057,登記分發,女,財經學院,104
1058,登記分發,女,財經學院,104
1059,登記分發,女,財經學院,104
1060,登記分發,女,財經學院,104
1061,登記分發,女,財經學院,104
1062,登記分發,女,財經學院,104
1063,登記分發,女,財經學院,104
1064,登記分發,女,財經學院,104
1065,登記分發,女,財經學院,104
1066,登記分發,女,財經學院,104
1067,登記分發,女,財經學院,104
1068,登記分發,女,財經學院,104
1069,登記分發,女,財經學院,104
1070,登記分發,女,財經學院,104
1071,登記分發,女,財經學院,104
1072,申請入學,男,財經學院,104
1073,申請入學,女,財經學院,104
1074,繁星計畫,男,財經學院,104
1075,繁星計畫,男,財經學院,106
1076,繁星計畫,女,財經學院,104
1077,繁星計畫,女,財經學院,104
1078,原民推薦,女,財經學院,104
1079,原民推薦,女,財經學院,104
1080,推甄,男,財經學院,104
1081,推甄,男,財經學院,104
1082,推甄,女,財經學院,104
1083,推甄,女,財經學院,104
1084,推甄,女,財經學院,104
1085,推甄,女,財經學院,105
1086,推甄,女,財經學院,105
1087,推甄,男,財經學院,104
1088,推甄,男,財經學院,104
1089,推甄,女,財經學院,104
1090,推甄,女,財經學院,104
1091,推甄,女,財經學院,104
1092,推甄,女,財經學院,104
1093,推甄,女,財經學院,104
1094,推甄,女,財經學院,104
1095,原民登記,男,財經學院,104
1096,原民登記,男,財經學院,104
1097,登記分發,男,財經學院,104
1098,登記分發,男,財經學院,104
1099,登記分發,女,財經學院,104
1100,登記分發,女,財經學院,104
1101,登記分發,女,財經學院,104
1102,登記分發,女,財經學院,104
1103,登記分發,女,財經學院,104
1104,登記分發,女,財經學院,104
1105,登記分發,女,財經學院,104
1106,登記分發,女,財經學院,104
1107,登記分發,女,財經學院,104
1108,登記分發,女,財經學院,104
1109,登記分發,女,財經學院,104
1110,登記分發,女,財經學院,104
1111,登記分發,女,財經學院,104
1112,登記分發,女,財經學院,104
1113,登記分發,女,財經學院,104
1114,登記分發,女,財經學院,104
1115,登記分發,女,財經學院,104
1116,登記分發,女,財經學院,104
1117,登記分發,女,財經學院,104
1118,登記分發,女,財經學院,104
1119,登記分發,女,財經學院,105
1120,登記分發,女,財經學院,105
1121,登記分發,女,財經學院,104
1122,登記分發,女,財經學院,104
1123,體優獨招,女,財經學院,106
1124,申請入學,女,財經學院,105
1125,申請入學,女,財經學院,105
1126,申請入學,女,財經學院,105
1127,申請入學,男,財經學院,104
1128,繁星計畫,女,財經學院,104
1129,繁星計畫,女,財經學院,104
1130,推甄,女,財經學院,104
1131,推甄,女,財經學院,104
1132,推甄,女,財經學院,104
1133,推甄,女,財經學院,104
1134,推甄,女,財經學院,105
1135,推甄,女,財經學院,105
1136,推甄,女,財經學院,104
1137,推甄,女,財經學院,104
1138,推甄,女,財經學院,104
1139,推甄,女,財經學院,104
1140,推甄,女,財經學院,104
1141,推甄,女,財經學院,104
1142,推甄,女,財經學院,104
1143,推甄,女,財經學院,104
1144,推甄,女,財經學院,104
1145,推甄,女,財經學院,104
1146,推甄,女,財經學院,104
1147,推甄,女,財經學院,105
1148,推甄,女,財經學院,105
1149,推甄,男,財經學院,104
1150,推甄,女,財經學院,104
1151,推甄,女,財經學院,104
1152,推甄,女,財經學院,104
1153,推甄,女,財經學院,104
1154,推甄,女,財經學院,104
1155,登記分發,女,財經學院,104
1156,登記分發,女,財經學院,104
1157,登記分發,女,財經學院,104
1158,登記分發,女,財經學院,104
1159,登記分發,女,財經學院,104
1160,登記分發,男,財經學院,104
1161,登記分發,男,財經學院,104
1162,登記分發,男,財經學院,104
1163,登記分發,女,財經學院,104
1164,登記分發,女,財經學院,104
1165,登記分發,女,財經學院,104
1166,登記分發,男,財經學院,106
1167,登記分發,女,財經學院,105
1168,登記分發,女,財經學院,105
1169,登記分發,女,財經學院,105
1170,登記分發,女,財經學院,104
1171,登記分發,男,財經學院,104
1172,登記分發,男,財經學院,104
1173,原民登記,女,財經學院,104
1174,原民登記,女,財經學院,104
1175,登記分發,女,財經學院,104
1176,登記分發,女,財經學院,104
1177,登記分發,女,財經學院,104
1178,登記分發,女,財經學院,104
1179,登記分發,女,財經學院,104
1180,登記分發,男,財經學院,104
1181,登記分發,男,財經學院,104
1182,登記分發,男,財經學院,104
1183,登記分發,女,財經學院,104
1184,登記分發,女,財經學院,104
1185,登記分發,女,財經學院,104
1186,推甄,男,財經學院,104
1187,推甄,女,財經學院,104
1188,推甄,女,財經學院,104
1189,原民推薦,男,財經學院,104
1190,原民推薦,男,財經學院,104
1191,原民推薦,男,財經學院,104
1192,推甄,女,財經學院,104
1193,推甄,女,財經學院,104
1194,推甄,女,財經學院,104
1195,推甄,女,財經學院,104
1196,推甄,女,財經學院,104
1197,推甄,女,財經學院,104
1198,推甄,女,財經學院,104
1199,推甄,女,財經學院,104
1200,推甄,女,財經學院,104
1201,推甄,女,財經學院,105
1202,推甄,女,財經學院,105
1203,推甄,女,財經學院,104
1204,推甄,女,財經學院,104
1205,登記分發,女,財經學院,104
1206,原民登記,女,財經學院,106
1207,原民登記,女,財經學院,106
1208,原民登記,女,財經學院,106
1209,登記分發,女,財經學院,104
1210,登記分發,女,財經學院,105
1211,登記分發,女,財經學院,105
1212,登記分發,女,財經學院,105
1213,登記分發,女,財經學院,105
1214,登記分發,男,財經學院,104
1215,登記分發,男,財經學院,104
1216,登記分發,男,財經學院,104
