,Dept_Short,工作所在地點_境內區域,畢業滿_年
3701,二技財金,台北市,5
3702,二技財金,台北市,3
3703,二技財金,台北市,5
3704,二技財金,桃園市,5
3705,二技財金,,3
3706,二技財金,台北市,5
3707,二技財金,台北市,3
3708,二技財金,桃園市,5
3709,二技財金,台北市,3
3710,二技財金,,5
3711,二技財金,台北市,3
3712,二技財金,新北市,3
3713,二技財金,台北市,5
3714,二技財金,台北市,3
3715,二技財金,台北市,5
3716,二技財金,新北市,3
3717,二技財金,新北市,3
3718,二技財金,台北市,3
3719,二技財金,新北市,3
3720,二技財金,台北市,3
3721,二技財金,台中市,5
3722,二技財金,台中市,3
3723,二技財稅,台北市,5
3724,二技財稅,台北市,3
3725,二技財稅,台北市,5
3726,二技財稅,新北市,3
3727,二技財稅,新北市,5
3728,二技財稅,,5
3729,二技財稅,桃園市,5
3730,二技財稅,台北市,3
3731,二技財稅,,3
3732,二技財稅,台北市,3
3733,二技財稅,新北市,5
3734,二技財稅,新北市,5
3735,二技財稅,台北市,5
3736,二技財稅,台北市,3
3737,二技財稅,台北市,5
3738,二技財稅,台北市,3
3739,二技財稅,台北市,5
3740,二技財稅,,3
3741,二技財稅,台中市,3
3742,二技財稅,台北市,3
3743,二技財稅,台北市,3
3744,二技財稅,台北市,3
3745,二技財稅,,5
3746,二技財稅,台北市,3
3747,二技財稅,台北市,5
3748,二技財稅,台北市,3
3749,二技財稅,,5
3750,二技財稅,台北市,3
3751,二技財稅,新北市,3
3752,二技財稅,台北市,5
3753,二技財稅,,5
3754,二技財稅,新北市,3
3755,二技財稅,台北市,3
3756,二技商務,台北市,5
3757,二技商務,台北市,3
3758,二技商務,台北市,1
3759,二技商務,台北市,5
3760,二技商務,台北市,3
3761,二技商務,,3
3762,二技商務,,3
3763,二技商務,台中市,5
3764,二技商務,台北市,3
3765,二技商務,台北市,5
3766,二技商務,台北市,3
3767,二技商務,台北市,5
3768,二技商務,台北市,5
3769,二技商務,高雄市,5
3770,二技商務,,3
3771,二技商務,台北市,3
3772,二技商務,新北市,5
3773,二技商務,台中市,3
3774,二技商務,高雄市,5
3775,二技商務,高雄市,3
3776,二技商務,桃園市,5
3777,二技商務,台北市,5
3778,二技商務,台北市,3
3779,二技商務,台北市,1
3780,二技商務,台北市,5
3781,二技商務,台北市,1
3782,二技商務,台北市,3
3783,二技商務,台北市,1
3784,二技商務,台北市,5
3785,二技商務,桃園市,3
3786,二技商務,台北市,5
3787,二技商務,高雄市,3
3788,二技商務,桃園市,5
3789,二技商務,台北市,1
3790,二技企管,台北市,5
3791,二技企管,台北市,3
3792,二技企管,高雄市,5
3793,二技企管,台北市,5
3794,二技企管,台北市,3
3795,二技企管,台北市,5
3796,二技企管,台北市,3
3797,二技企管,台北市,5
3798,二技企管,台北市,3
3799,二技企管,台北市,3
3800,二技企管,台北市,5
3801,二技企管,,3
3802,二技企管,台北市,5
3803,二技企管,台北市,5
3804,二技企管,台北市,3
3805,二技企管,台北市,3
3806,二技企管,台北市,5
3807,二技企管,台北市,3
3808,二技企管,台中市,5
3809,二技企管,新北市,3
3810,二技企管,新北市,5
3811,二技企管,台北市,5
3812,二技企管,台北市,3
3813,二技企管,台中市,3
3814,二技企管,南投縣,5
3815,二技企管,宜蘭縣,3
3816,二技企管,宜蘭縣,5
3817,二技企管,台中市,3
3818,二技企管,花蓮縣,5
3819,二技企管,新北市,5
3820,二技企管,新北市,3
3821,二技企管,台北市,5
3822,二技企管,台中市,5
3823,二技企管,,3
3824,二技企管,,3
3825,二技企管,桃園市,5
3826,二技企管,台北市,3
3827,二技企管,台北市,5
3828,二技企管,台北市,5
3829,二技企管,台中市,5
3830,二技企管,台北市,5
3831,二技企管,桃園市,3
3832,二技企管,桃園市,5
3833,二技企管,台北市,3
3834,二技企管,台北市,5
3835,二技企管,台中市,1
3836,二技資管,台北市,3
3837,二技資管,台北市,3
3838,二技資管,台北市,5
3839,二技資管,台北市,1
3840,二技資管,台北市,5
3841,二技資管,台北市,3
3842,二技資管,,5
3843,二技資管,台北市,5
3844,二技資管,台北市,3
3845,二技資管,台北市,5
3846,二技資管,新北市,3
3847,二技資管,台北市,3
3848,二技資管,新北市,3
3849,二技資管,新北市,5
3850,二技資管,新北市,3
3851,二技資管,台北市,3
3852,二技資管,台北市,3
3853,二技資管,台北市,5
3854,二技資管,桃園市,3
3855,二技資管,新北市,1
3856,二技資管,桃園市,5
3857,二技資管,新北市,5
3858,二技資管,新北市,3
3859,二技資管,台北市,3
3860,二技應外,,3
3861,二技應外,,1
3862,二技應外,,3
3863,二技應外,,5
3864,二技應外,,3
3865,二技應外,台北市,3
3866,二技應外,台北市,3
3867,二技應外,,5
3868,二技應外,台北市,3
3869,二技應外,新北市,1
3870,二技應外,,3
3871,二技應外,,1
3872,二技應外,台北市,5
3873,二技應外,台北市,3
3874,二技應外,新竹市,3
3875,二技應外,台北市,5
3876,二技應外,台北市,3
3877,二技應外,新北市,3
3878,二技應外,,3
3879,二技應外,桃園市,3
3880,二技應外,,1
3881,二技應外,,5
3882,二技應外,,3
3883,二技應外,高雄市,3
3884,二技應外,台北市,3
3885,二技應外,台北市,3
3886,二技應外,,5
3887,二技應外,台北市,3
3888,二技創科,桃園市,5
3889,二技創科,台北市,3
3890,二技創科,台中市,5
3891,二技創科,台北市,5
3892,二技創科,台北市,3
3893,二技創科,新北市,5
3894,二技創科,桃園市,5
3895,二技創科,桃園市,3
3896,二技創科,,5
3897,二技創科,,3
3898,二技創科,新北市,5
3899,二技創科,新北市,5
3900,二技創科,新北市,3
3901,二技創科,桃園市,1
3902,二技創科,桃園市,5
3903,二技創科,桃園市,3
3904,二技創科,,3
3905,二技創科,,3
3906,二技創科,台北市,5
3907,二技創科,桃園市,5
3908,二技創科,台北市,3
3909,二技創科,新北市,3
3910,二技創科,新北市,5
3911,二技創科,,3
3912,二技創科,台北市,3
3913,二技創科,桃園市,3
3914,二技創科,桃園市,5
3915,二技創科,新北市,5
3916,二技創科,台北市,3
3917,二技創科,,3
3918,二技創科,台北市,5
3919,二技創科,桃園市,3
3920,二技創科,桃園市,5
3921,二技創科,苗栗縣,1
3922,二技創科,台北市,3
3923,二技商設,桃園市,5
3924,二技商設,台北市,3
3925,二技商設,台北市,5
3926,二技商設,台北市,5
3927,二技商設,台北市,1
3928,二技商設,台中市,1
3929,二技商設,台北市,3
3930,二技商設,桃園市,5
3931,二技商設,桃園市,3
3932,二技商設,台北市,1
3933,二技商設,高雄市,1
3934,二技商設,台北市,1
3935,二技商設,,5
3936,二技商設,台北市,3
3937,二技商設,台北市,1
3938,二技商設,台北市,3
3939,二技商設,新北市,5
3940,二技商設,,1
3941,二技商設,台北市,5
3942,二技商設,新北市,3
3943,二技商設,台北市,5
3944,二技商設,台中市,5
3945,二技商設,台北市,3
3946,二技商設,台北市,1
3947,二技商設,台北市,3
3948,二技商設,台北市,5
3949,二技商設,台北市,3
3950,二技商設,台中市,1
3951,二技商設,台北市,5
3952,二技商設,台北市,3
3953,二技商設,台北市,1
3954,二技商設,台北市,1
3955,二技商設,,1
3956,二技商設,台北市,1
3957,二技商設,台北市,1
3958,二技商設,,3
3959,二技商設,,3
3960,二技商設,台中市,5
3961,二技商設,台中市,3
3962,二技數媒,花蓮縣,5
3963,二技數媒,台南市,3
3964,二技數媒,台北市,1
3965,二技數媒,,3
3966,二技數媒,台北市,5
3967,二技數媒,新北市,1
3968,二技數媒,新北市,3
3969,二技數媒,台北市,5
3970,二技數媒,台北市,1
3971,二技數媒,,1
3972,二技數媒,桃園市,3
3973,二技數媒,,1
3974,二技數媒,桃園市,3
3975,二技數媒,台北市,1
3976,二技數媒,,1
3977,二技數媒,台中市,3
3978,二技數媒,新北市,5
3979,二技數媒,桃園市,1
3980,二技數媒,桃園市,3
3981,二技數媒,桃園市,5
3982,二技數媒,台北市,1
3983,二技數媒,台北市,3
3984,二技數媒,,1
3985,二技數媒,台北市,3
3986,二技數媒,桃園市,1
3987,二技數媒,桃園市,3
3988,二技數媒,,3
3989,二技數媒,新北市,1
3990,二技數媒,台北市,5
3991,二技數媒,新竹縣,1
3992,二技數媒,新北市,3
3993,二技數媒,台北市,1
3994,二技數媒,,3
3995,二技數媒,,1
3996,二技數媒,台北市,3
3997,二技數媒,桃園市,1
3998,二技數媒,台北市,3
3999,二技數媒,桃園市,5
4000,二技數媒,台北市,1
4001,二技數媒,桃園市,3
4002,二技數媒,台北市,5
4003,二技數媒,台中市,1
4004,二技數媒,台北市,3
4005,二技數媒,桃園市,5
4006,二技數媒,台北市,3
4007,二技數媒,台北市,5
4008,二技數媒,台北市,1
4009,二技數媒,,5
4010,二技數媒,,1
4011,二技數媒,桃園市,3
4012,二技數媒,,3
4013,二技數媒,台北市,5
4014,二技數媒,,1
4015,二技數媒,新北市,5
4016,二技數媒,,1
4017,二技數媒,台北市,3
4018,二技數媒,新北市,5
4019,二技數媒,台北市,1
4020,二技數媒,台北市,1
4021,二技數媒,桃園市,1
4022,二技數媒,桃園市,3
4023,二技數媒,桃園市,5
4024,二技數媒,,3
4025,二技數媒,台中市,1
4026,二技數媒,台南市,1
4027,二技數媒,新竹市,5
4028,二技數媒,新竹市,3
4029,二技數媒,台北市,3
4030,二技數媒,,1
4031,二技數媒,,1
4032,二技數媒,新北市,5
4033,二技數媒,台北市,5
4034,二技數媒,台中市,3
4035,二技數媒,台北市,1
4036,二技數媒,新北市,5
4037,二技數媒,,1
4038,二技數媒,新北市,3
4039,二技數媒,台北市,1
4040,四技會資,台北市,3
4041,四技會資,金門縣,5
4042,四技會資,,1
4043,四技會資,台北市,3
4044,四技會資,,1
4045,四技會資,台北市,3
4046,四技會資,台北市,3
4047,四技會資,,1
4048,四技會資,台北市,3
4049,四技會資,,1
4050,四技會資,台北市,3
4051,四技會資,,1
4052,四技會資,,3
4053,四技會資,台中市,3
4054,四技會資,台中市,5
4055,四技會資,台北市,1
4056,四技會資,,1
4057,四技會資,台北市,3
4058,四技會資,新竹市,3
4059,四技會資,新竹縣,5
4060,四技會資,,1
4061,四技會資,台北市,5
4062,四技會資,台北市,3
4063,四技會資,,1
4064,四技會資,台北市,5
4065,四技會資,台北市,3
4066,四技會資,,1
4067,四技會資,台北市,3
4068,四技會資,,1
4069,四技會資,,3
4070,四技會資,新北市,1
4071,四技會資,台北市,3
4072,四技會資,,1
4073,四技會資,新北市,1
4074,四技會資,南投縣,3
4075,四技會資,台北市,5
4076,四技會資,新竹市,1
4077,四技會資,台北市,3
4078,四技會資,台北市,1
4079,四技會資,,1
4080,四技會資,台北市,1
4081,四技會資,台北市,3
4082,四技會資,台北市,5
4083,四技會資,,3
4084,四技會資,,1
4085,四技會資,台北市,3
4086,四技會資,台北市,1
4087,四技會資,台北市,3
4088,四技會資,台北市,1
4089,四技會資,台北市,3
4090,四技會資,新北市,3
4091,四技會資,,1
4092,四技會資,台北市,5
4093,四技會資,新北市,3
4094,四技會資,新北市,1
4095,四技會資,台北市,3
4096,四技會資,台北市,5
4097,四技會資,台南市,3
4098,四技資管,台北市,3
4099,四技資管,台北市,5
4100,四技資管,台北市,1
4101,四技資管,新竹市,3
4102,四技會資,台北市,3
4103,四技會資,新北市,1
4104,四技會資,新北市,5
4105,四技會資,新北市,3
4106,四技會資,,3
4107,四技會資,,5
4108,四技會資,,1
4109,四技會資,台北市,1
4110,四技會資,台北市,3
4111,四技會資,台北市,5
4112,四技會資,台北市,3
4113,四技會資,台北市,3
4114,四技會資,台北市,3
4115,四技會資,台北市,1
4116,四技會資,新北市,3
4117,四技會資,台北市,1
4118,四技會資,台北市,3
4119,四技會資,台北市,1
4120,四技會資,台北市,5
4121,四技會資,台北市,3
4122,四技會資,台北市,3
4123,四技會資,,1
4124,四技會資,新北市,1
4125,四技會資,新北市,5
4126,四技會資,新北市,3
4127,四技會資,,1
4128,四技會資,台中市,5
4129,四技會資,台北市,3
4130,四技會資,台北市,1
4131,四技會資,台北市,3
4132,四技財金,台北市,3
4133,四技財金,台北市,1
4134,四技財金,台中市,3
4135,四技財金,台北市,3
4136,四技財金,台北市,1
4137,四技財金,台北市,1
4138,四技財金,台北市,1
4139,四技財金,台北市,1
4140,四技財金,台北市,3
4141,四技財金,,1
4142,四技財金,台北市,3
4143,四技財金,,1
4144,四技財金,台北市,1
4145,四技財金,台北市,5
4146,四技財金,台北市,3
4147,四技財金,台北市,3
4148,四技財金,台北市,1
4149,四技財金,台北市,3
4150,四技財金,台北市,5
4151,四技財金,台北市,1
4152,四技財金,台北市,1
4153,四技財金,新北市,3
4154,四技財金,新北市,3
4155,四技財金,台北市,1
4156,四技財金,台北市,3
4157,四技財金,台北市,1
4158,四技財金,台北市,3
4159,四技財金,台北市,1
4160,四技財金,新北市,5
4161,四技財金,高雄市,5
4162,四技財金,高雄市,3
4163,四技財金,,1
4164,四技財金,新竹縣,3
4165,四技財金,新竹縣,5
4166,四技財金,台北市,3
4167,四技財金,台中市,1
4168,四技財金,台中市,3
4169,四技財金,台中市,3
4170,四技財金,台中市,5
4171,四技財金,,3
4172,四技財金,,1
4173,四技財金,桃園市,3
4174,四技財金,台北市,1
4175,四技財金,,1
4176,四技財金,新北市,3
4177,四技財金,台北市,3
4178,四技財金,,1
4179,四技財金,,3
4180,四技財金,台北市,1
4181,四技財金,,5
4182,四技財金,新北市,3
4183,四技財金,台北市,1
4184,四技財金,高雄市,5
4185,四技財金,台北市,3
4186,四技財金,台北市,1
4187,四技財金,台北市,1
4188,四技財金,新竹縣,1
4189,四技財金,新竹市,3
4190,四技財金,新竹縣,5
4191,四技財金,台北市,1
4192,四技財金,台北市,5
4193,四技財金,新北市,3
4194,四技財稅,,1
4195,四技財稅,台北市,1
4196,四技財稅,台北市,3
4197,四技財稅,桃園市,3
4198,四技財稅,桃園市,1
4199,四技財稅,台北市,5
4200,四技財稅,,1
4201,四技財稅,台中市,1
4202,四技財稅,台中市,5
4203,四技財稅,桃園市,1
4204,四技財稅,台北市,1
4205,四技財稅,台中市,5
4206,四技財稅,台北市,3
4207,四技財稅,台東縣,1
4208,四技財稅,台北市,1
4209,四技財稅,宜蘭縣,5
4210,四技財稅,宜蘭縣,1
4211,四技財稅,台北市,3
4212,四技財稅,台北市,1
4213,四技財稅,新竹縣,3
4214,四技財稅,新竹市,5
4215,四技財稅,,1
4216,四技財稅,,3
4217,四技財稅,台北市,3
4218,四技財稅,台北市,5
4219,四技財稅,,1
4220,四技財稅,,1
4221,四技財稅,台北市,5
4222,四技財稅,,1
4223,四技財稅,台北市,3
4224,四技財稅,台北市,3
4225,四技財稅,台北市,5
4226,四技財稅,台北市,1
4227,四技財稅,台北市,3
4228,四技財稅,台北市,1
4229,四技財稅,台北市,1
4230,四技財稅,,3
4231,四技財稅,台北市,1
4232,四技財稅,台北市,3
4233,四技財稅,台北市,5
4234,四技財稅,台北市,1
4235,四技財稅,台北市,3
4236,四技財稅,台北市,5
4237,四技財稅,台北市,3
4238,四技財稅,新竹市,3
4239,四技財稅,台北市,1
4240,四技財稅,台北市,3
4241,四技財稅,台北市,5
4242,四技財稅,,3
4243,四技財稅,台北市,1
4244,四技財稅,台北市,1
4245,四技財稅,台北市,5
4246,四技財稅,台北市,3
4247,四技財稅,台北市,3
4248,四技財稅,,1
4249,四技財稅,台北市,5
4250,四技財稅,高雄市,1
4251,四技財稅,台北市,3
4252,四技財稅,台北市,5
4253,四技財稅,新北市,5
4254,四技財稅,,1
4255,四技財稅,台北市,3
4256,四技財稅,台北市,3
4257,四技財稅,台北市,5
4258,四技財稅,,1
4259,四技財稅,新竹市,1
4260,四技財稅,台北市,1
4261,四技財稅,台北市,5
4262,四技財稅,新北市,3
4263,四技財稅,新北市,5
4264,四技財稅,台北市,1
4265,四技財稅,台北市,3
4266,四技財稅,台北市,1
4267,四技財稅,新北市,3
4268,四技財稅,台北市,1
4269,四技財稅,,5
4270,四技財稅,桃園市,3
4271,四技財稅,台北市,1
4272,四技財稅,台北市,1
4273,四技財稅,台北市,3
4274,四技財稅,雲林縣,3
4275,四技財稅,雲林縣,5
4276,四技財稅,新竹縣,3
4277,四技財稅,台北市,1
4278,四技財稅,新竹縣,5
4279,四技財稅,,1
4280,四技財稅,台北市,3
4281,四技財稅,台北市,1
4282,四技財稅,,1
4283,四技財稅,台北市,3
4284,四技財稅,台北市,5
4285,四技財稅,台北市,3
4286,四技財稅,苗栗縣,5
4287,四技財稅,,3
4288,四技財稅,,1
4289,四技財稅,,1
4290,四技財稅,桃園市,3
